protein_name	r2_male	rmse_male	mae_male	r2_female	rmse_female	mae_female	r2_all	rmse_all	mae_all
IL17D	-4.90727782275437	20.7946291787618	16.1290831013229	-6.60640498586646	20.3061068136835	16.1427560472675	-15.6795767341458	21.1693121795	16.9591602329805
IL17F	-0.976301418534439	18.9941030171536	14.0418289663827	-0.877558552213589	17.9703251742654	14.3480772173664	-0.765460231029166	18.4567080921141	14.162976149971
IL17RA	-17.74417188935	21.7533366562498	17.3787396668525	-17.9213020045528	21.3661650550219	16.5011210386349	-34.536527453086	22.190989375708	17.3655282550106
IL17RB	-6.85237690397634	21.1705856543741	16.8216789484603	-60.8423377701477	21.7922334800156	17.1724074480746	-16.5451722208692	21.6379921637814	17.2342728597193
IL17RC	-12.350235709648	21.4259273764137	17.1926613773939	-119.621967750746	22.1476045316067	17.3529599297686	-56.3728727053954	21.9732565876073	17.51841371149
IL17RD	-23.4241892149333	21.5158384175271	17.4506135450158	-50.1366634548572	22.2529765671599	17.1913890851948	-34.8595267586237	21.9189603367826	17.4683523811684
IL18BP	0.252063507382422	14.5638286599124	11.3610537470449	-1.88335967239515	18.7664474103365	14.1411625105954	-0.44563906602977	17.1502437970086	13.1235338686805
IL18R1	-17.9017282566696	21.8944739809143	17.1548233792906	-18.200502192532	21.6950310171911	16.7153307567667	-20.7393544443467	21.8156707931944	16.976522619362
IL18RAP	-23.1986854920319	21.3422216202542	17.6237031251767	-5.00744511331651	20.5093735313974	15.9032495296164	-10.8761941550663	21.2452306893988	17.0642922267154
IL19	-1.69559472009915	19.249535867468	14.1203165889876	-1.18674727511307	18.3801379245273	13.597602535054	-1.42125107815133	18.9425684795892	14.0183938249693
IL1A	-31.7903160457897	21.9602419358059	17.4116310409569	-24.3845710350456	21.5883301686219	16.6736096722595	-45.2374008763885	22.0842646250667	17.590412009427
IL1B	-2.27231340186866	19.2613819413719	15.6782297066628	-5.6249120093065	19.9308021145792	16.0222650785385	-3.54697908758725	19.7562463440661	16.1178958096581
IL1R1	-22.4525488982954	22.0716536467319	17.5684832043763	-39.8265744163695	21.8320367916493	17.1677217727401	-88.8991910366475	22.2946580807981	17.7050373310104
IL1R2	-3.68256911910571	20.0806835939602	15.4055008747852	-2.67856747427466	19.7738266667319	14.583905833571	-3.94474412669804	20.1965019632175	15.2600265375646
IL1RAP	-4.76591982993958	21.2352375210193	16.3472206726383	-4.15904378654299	20.5299784104183	15.2397189546482	-4.71873378256404	21.4577683412231	16.4997515668059
IL1RAPL2	-42.5911452907665	22.3159923843696	17.6478211292417	-16.0731271997121	21.385589183547	16.5918178627868	-24.368958556391	21.8319860371331	17.3137167062763
IL1RL1	-15.4026044226029	21.7516387399169	17.3795245965884	-39.63154827216	21.93498083059	16.947800069296	-15.6858042351106	21.9691206991973	17.1499294893927
IL1RL2	-24.6573685791701	21.7080080500841	17.4405011654983	-11.7347304868412	21.607332754785	16.1027293622898	-24.0879781235168	22.283369053979	17.4181483812078
IL1RN	-2.37685737260542	19.0326363157288	14.827349305539	-5.34440662135169	20.5834166314841	15.418442585685	-6.45226912066237	21.1237167688917	16.4522411404889
IL2	-15.648123722562	21.0732577218243	17.187344491068	-28.2975445175486	21.7459903918048	17.1034459708919	-13.7615648916812	21.3241116661067	17.1852072452216
IL20	-25.1002840545803	21.7997158338225	17.5614007236156	-35.1456582097237	21.907962957163	17.0812683259748	-56.2640900531375	22.0824196890828	17.6233860014002
IL20RA	-26.3858772575705	21.7271148514764	17.7519515730352	-6.27786233709618	21.2345181370734	16.1701477470214	-29.6075160301558	21.8191290595938	17.5129339592599
IL22	-3.3785755882788	19.9010858092734	15.8630019148823	-1.68326817670641	20.1869881064579	14.4196825292093	-2.25958331617559	20.3412104305209	15.4805286777468
IL22RA1	-2.7008500707916	19.6117359634057	15.9922926037935	-5.53139569273111	20.1030819872088	15.9058102933859	-5.2354918553272	20.7859727727872	16.7230588700104
IL22RA2	-0.865297928651122	18.51266354153	14.7465828483214	-3.028022908512	19.9295765781503	15.1216045984234	-1.38112308562398	19.6207902335475	15.2169795856473
IL23R	-12.2961878118368	21.8364439255742	17.1508566279153	-28.2605601584511	22.44074248795	17.3901126745831	-27.1377805355476	22.1155296264246	17.4230109351883
IL24	-21.1406936063701	21.8646040252875	17.3927344525956	-12.2761934988408	21.4759829582657	16.5179787127836	-23.6181412524326	21.7627415367502	17.4369343815297
IL25	-12.156022811851	21.8669088779037	17.474607588759	-169.123273083497	22.3606837950054	17.4098095358057	-55.1482092129819	22.0883128339788	17.5774670875222
IL27.EBI3	-3.07636077721216	20.1857917773691	15.7570912758515	-4.00078884243374	19.977799702689	15.9775667228077	-4.75158070975323	21.1794985608806	16.774668713675
IL27RA	-11.0485650737714	21.1033685238453	17.2464575214257	-24.8567617897705	21.8863213361949	16.9211540343047	-29.1519591424353	21.75352541286	17.338879251933
IL2RA	-6.34585402389206	21.5900481354942	17.1394478329773	-4.35873674024379	19.3686676154106	15.5515566232841	-7.83855509363883	20.5886471991093	16.6927326792806
IL2RG	-28.3629851881406	21.9689811975141	17.5903465599464	-4.95843769144656	20.8508833910677	15.7631684335203	-15.0294902351635	21.8954632204744	17.2316576388744
IL3	-17.099750375338	21.0953923752091	17.6889381421694	-9.6210559683364	20.4790425624228	16.3969367265109	-19.0546662163218	21.1457002687395	17.2528215613074
IL34	-7.26690323069235	21.0407840807651	17.0553417042577	-28.4148715379191	21.5882289662424	16.8095030784883	-26.6673714143245	21.6500254884974	17.4625619625027
IL36A	-48.5019703353672	22.2894588927735	17.8754724619355	-5.80708163870528	20.7076159336463	15.4602520929887	-17.1478748714287	22.2143291163951	17.2562887074762
IL36B	-5.25209811170222	20.5652301643904	16.5984996146927	-54.5929767078932	21.9991797330419	17.1904325433175	-18.4018359276423	21.6044818904431	17.3568047814139
IL37	-9.55847106899867	21.2252719726837	16.6692835443217	-21.5590655408877	21.589638876165	16.6933544335436	-14.2731804552446	21.72640064502	17.0521952713174
IL3RA	-12.804012022214	21.2194134432595	17.0292743410419	-2.82429469511811	20.5478245981418	15.8111842569268	-9.65410145763836	21.5541946375267	17.0071817601912
IL4	-10.5829952675819	21.4991937457463	16.9961153594092	-7.57128128692478	20.9184787923621	16.1766474727116	-11.7942220640473	21.7730460333555	17.2329303639986
IL4R	-16.6386132771802	21.2305771341299	17.1841130442819	-8.44687707468615	20.9059901661176	16.5523674279577	-15.4105985656455	21.4159971261214	17.2359951074031
IL5	-29.9456548883256	21.661348895436	17.8190169986178	-8.81869885059924	20.9102382423544	16.1077571218572	-18.8378272741747	21.6767767352419	17.2446735782812
IL5RA	-27.7592985377842	21.8276524752521	17.7170123550169	-6.75808345440621	20.6650374135999	15.9293131986924	-10.3312895107818	21.5552887059369	16.9247911579705
IL6	-4.53634146488071	20.1556037629409	16.3894020437779	-2.80995048726082	20.9921910542585	15.8339688141889	-3.72482047191948	20.8336980649102	16.3897355339422
IL6R	-13.13525776857	21.7488594094043	17.3691754087313	-54.5796812516531	21.9685534238529	17.3242493468685	-15.6762029365518	21.9995640759956	17.2518175404642
IL6ST	-10.2728958856448	21.2303047608688	17.0221490755875	-7.73453798198702	20.9376752810442	15.8339585637771	-12.4976564990874	21.5930882548394	16.9890898578776
IL7	-5.07005226903015	20.2333396715156	15.8447400340368	-15.7028718544925	21.5769510178559	16.7630594641669	-7.49107947547715	21.2178780546999	16.6606472081418
IL7R	-20.043640687426	21.1499424276179	17.3235141601172	-8.85834096567366	22.137743135736	16.2881774198284	-17.7865709164693	21.9106284820373	17.1246436521401
IL9	-5.04927381326615	21.2490186857041	16.7272447471713	-4.70358185353668	20.4648377648999	16.0291810140573	-4.78064800890113	20.8440516225073	16.4696817018292
IMPDH1	-15.5998299129768	21.6691147862588	17.5154896023428	-14.6243101705487	21.8805794768944	16.6418414812841	-15.8357536204741	22.177496248775	17.362245696335
IMPDH2	-19.5978885856764	22.0294594566189	17.3620051948893	-15.623794129202	21.5798133929079	16.9417538814163	-37.8323518448143	22.1614367296879	17.5932619077755
ING1	-12.4502501285031	21.3412949309491	17.077380654403	-3.57585188787962	20.9086655163215	15.7965702906259	-7.39146634458761	21.6474601708071	16.962233457263
INHBA	-35.0703271304447	21.8791538255403	17.6783419939969	-21.8823141076871	22.2556967226998	16.9313822204038	-31.0465229975307	21.992627000739	17.3910231370499
INHBA.INHBB	-4.31787378980946	20.4854448117146	16.0033578012185	-47.7378175715385	22.3079596618893	17.164435979915	-13.6593708203929	22.015723491813	16.9750295263774
INS	-24.7283198116021	21.6546147634244	17.5226710662351	-7.63796060894688	21.5929786842177	16.1111764777824	-29.5265145890205	21.8272104741524	17.2729235603633
INSR	-6.67539890935382	20.5744167097758	16.589917348377	-18.9851062675733	21.6952322212881	16.8100234794198	-16.4604937718705	21.374157945902	17.1171149926565
IRF1	-24.2668558383104	22.3836284921211	17.537177543536	-24.9953261448058	21.594654820906	16.7177577944626	-42.1303393678271	22.0317211985094	17.474945672457
ISG15	-8.04357074450279	21.437735669815	17.0368358395988	-4.17048361875768	20.5943966519487	15.867845705506	-7.36618115390081	21.4342858910355	16.7430465469206
ISLR2	-18.3913793558321	22.1467346174367	17.7143260726941	-5.94456035117839	20.4596838231762	15.9958332725744	-9.47768496703261	21.241468981994	17.0092786754906
ITGA1.ITGB1	-15.0247766959168	21.7442843852844	17.5383806497846	-24.2605355746709	21.8258727514786	16.9772942813796	-27.8781508261106	21.859713980998	17.4994144629207
ITGA2B.ITGB3	-14.1297134380051	21.6634932159957	17.3751627390241	-28.8305265045026	21.8656279817797	17.1673374216589	-14.0722834473036	21.8854805486813	17.3970342711329
ITGAV.ITGB5	-1.43680477119393	18.5105447376442	15.3452102276935	-2.67568536642493	19.1532209493412	15.7533440586958	-1.87006717832829	18.7918927651897	15.5832462176609
ITIH4	-4.31715425261454	20.8394283990666	16.8463676654257	-8.09471025618128	20.630113106297	16.2846265496017	-5.39437481580316	20.6842957842526	16.693564998624
JAG1	-2.34099556844196	19.5474169761607	15.2619928885598	-13.6902744919102	21.2007205033077	16.4101653378947	-9.20405384473703	21.5121391244766	17.0875685819215
JAG2	-6.45715916802605	20.7293446070048	16.5976426610162	-17.9994488479059	21.4613175796313	16.5553819308709	-12.0978018015853	21.1731381853535	17.0210247017299
JAK2	-9.31351981840204	21.4858241120506	16.5448918480478	-5.18502258185071	21.0258504602137	16.2306127230526	-6.06919910827925	21.5267799390961	16.6804803842985
JAM2	-0.74204764838704	17.3406316918654	13.7168994212762	0.00918644413185443	15.5014501114561	12.2195597187968	-0.322237756862467	16.5028306731762	13.1278680565677
JAM3	-2.09667490044755	20.6713574327522	15.6735294890737	-1.08075877597369	18.7609830731433	13.9202143088519	-2.16943468188642	20.122517769816	15.5799183959018
JUN	-34.5766337192017	21.9374372302095	17.7084107726794	-7.37101702385217	20.9076683228461	16.24081395482	-36.6830484907863	21.7157567597079	17.538064878478
KAT6A	-6.8130964463474	21.2916988780334	16.6677859125104	-7.84742969288657	20.6093478046296	15.5966200318897	-6.90032694909171	20.9835996250961	16.1815085362519
KDR	-1.01509141169282	18.9054574706835	14.2763680362978	-1.49787758546851	19.3699137678882	14.2462240648583	-1.31523289690732	19.1921615837046	14.3899614032668
KEAP1	-3.93178212153579	20.3482961502927	16.390498234861	-4.85958441082305	19.8772341724844	15.7528506698157	-3.96757959128773	20.2178330616686	16.1952546457093
KIF23	-26.2173710417766	21.5876038735426	17.3832651895614	-6.33958883089095	21.0454134665427	16.2285757041299	-9.4670174354453	21.7009131367778	17.031851491166
KIR2DL4	-9.30846232361361	21.1102153560017	17.2751389829397	-11.7919385423004	21.1634402005471	16.8287867262791	-13.8557469103984	21.3398792659003	17.1897676545524
KIR3DL2	-4.33053873241682	20.2914574450151	16.2324783381493	-10.3848027270921	20.8117638061063	16.3875547902921	-6.87973278935615	20.5605928932966	16.5241823093491
KIR3DS1	-24.6007809022952	21.5811772224594	17.8687199824639	-19.7885062227467	21.8231225827559	16.7646173887852	-20.4858541994488	21.6516595519235	17.3958250706199
KIRREL3	-7.68909495388327	20.4764096234795	16.796462980719	-1.53015571561419	19.2776902357691	14.7723320725096	-2.75322905364231	20.1514548138108	16.0365536638951
KIT	-2.04710246383878	19.0802302806636	16.0653892665617	-0.413227708387203	17.5320048495082	12.9276733375972	-0.988733168864888	18.3961064747019	14.6958704469524
KLK11	-6.33659419351371	21.1673554639078	17.0388873559962	-13.3917266475002	21.8911320368841	16.5205392234377	-7.52611217402419	21.7565527905469	16.9438725845525
KLK12	-2.47478506281479	20.7375849570586	16.1129282473329	-14.2999902239558	21.2761015386275	16.2298838226444	-26.4997474179906	21.6963611244489	17.1836130480334
KLK13	-5.13988686980998	20.6757041675744	16.3347316839654	-32.0485150424593	22.1161694404033	17.086589895475	-16.7732388645932	21.9503972675561	17.4620275031536
KLK14	-62.9060984642333	22.0427922058424	17.7797090727973	-136.269852249858	22.007114730811	17.2830708867931	-116.881163211311	22.1939217177932	17.6835188787125
KLK3	-3.84137234931852	20.4211394574028	16.1245761885718	-7.63160693945665	20.6486474114101	16.3856404849488	-9.88891118952349	21.4635993095766	17.0469142392027
KLK4	-4.13569440310102	20.5042252270094	16.7843889459986	-13.8766888137041	21.6117197570077	16.3186306435502	-16.6836971139974	21.3080413944618	17.0277886509988
KLK5	-10.7654037275204	21.2295984202208	16.8553428262108	-7.84749248850183	21.1051333257296	16.1302188418568	-8.81242668085651	21.2837740934382	16.6455660805394
KLK6	-5.94014926587343	20.5570477925279	16.6287856128873	-46.9935743148843	21.8919252515985	16.9277694852934	-18.7103170068044	21.4650410668495	17.0635203396206
KLK7	-5.13861656343642	20.0935108768283	15.7293952281505	-4.96384248898951	19.4040306248276	15.1707793767451	-4.43191173571262	20.002448047773	15.993625360457
KLK8	-1.70003117534491	19.4575909673497	14.9681129437221	-2.43209016154882	19.7160062770858	15.3375954650811	-2.25533392880596	20.043671926492	15.6470771978094
KLKB1	-0.255659095375484	16.5789577715437	12.5855650746301	-1.3858768973631	19.05531958413	14.0501100810126	-0.845319584515527	18.1669774499599	13.6780610970645
KLRF1	-3.71144108092133	20.6729345756261	16.4839228433502	-6.76206716947554	20.6704994455677	16.3543412591737	-6.63402442805019	20.6840211594284	16.7891542386218
KLRK1	-1.75179200916729	19.4473783087118	15.4084690935758	-10.5110920032666	21.2418281532456	16.6354457967205	-4.3802028005242	20.4771977819317	16.289439469354
KNG1	-11.4375208595778	21.7297555200412	16.9104854333977	-27.7968178644442	21.928585712865	16.9338931495652	-21.1725632507493	22.1309906735652	17.2261579779849
KPNA2	-15.4110104439515	21.5634983481961	17.0958004964876	-36.8623747278303	21.7863332111462	17.0881207900144	-31.0244259247222	22.1475038110294	17.4235202333266
KPNB1	-2.72643609669372	19.8551944843478	15.6194205925123	-9.01927249032287	21.28577507334	16.4942920001327	-7.00873705858743	21.1123680449719	16.8731221911081
KRAS	-4.76488754321751	20.3631791918452	16.9276505074123	-5.11115594816077	20.6034818992724	15.521888923809	-10.2693296362076	21.1096445859015	17.0382948272409
KREMEN2	-5.71794524992972	22.0175771022935	16.4593674418627	-3.8383349073042	20.3215751731631	15.2768973727185	-7.40745342545002	21.5917646417071	16.4992540222464
KRT18	-20.0540036773314	21.7973996096207	17.4923142151251	-12.1637820946028	21.6221788666435	16.6223053698785	-17.2633374644167	21.7157513311316	17.1769314261165
KYNU	-13.574812400633	22.0212945874759	17.3010747156826	-5.15916887546353	20.3254210867944	15.5254955698976	-11.8335071160628	21.7963566737238	17.3778695906741
L1CAM	-10.5872132340203	21.312211407111	16.6446703172459	-7.30079827311592	21.3052000689618	16.413893213932	-11.0634450206174	21.3936363753871	16.9059347160656
LAG3	-7.40121402779502	21.065132983365	16.422726266108	-21.146059990765	21.2880792377114	17.0619640737139	-13.9141380964513	21.2537097491555	17.0204898872601
LAMA1.LAMB1..LAMC1	-12.5652455801317	21.7620507406793	17.416468720414	-1.59443425696995	19.786330997414	14.2632707079427	-4.61094579833446	20.8608220207677	16.351080371463
LAYN	-0.351370383583137	17.067592436665	12.8601757463921	-0.375698769585241	16.7786225831789	12.147540981198	-0.285816128634302	16.8603400675193	12.5754000881346
LBP	-9.91252221236233	21.1322307547487	16.6623410708088	-19.8366759134886	22.0788007876446	16.9822076999618	-11.2044399524137	21.6774436190098	16.8772561653152
LCK	-30.8615300088794	21.9866200633258	17.4946260367855	-25.2711116223687	21.9788118296699	16.8550073585605	-21.8070329851611	21.7690201349979	17.156510312402
LCMT1	-8.51310091792847	21.7903758071553	16.917755557813	-5.97564822755568	21.0986878239613	16.2341130341105	-9.61268617088268	21.6369360697279	17.1101256510554
LCN2	-1.10705652040353	17.492801679863	13.5107833740854	-3.85324781935143	20.356999077969	15.1123612816386	-2.00817123046899	18.8609283614301	14.6505262288581
LCORL	-3.25858436531628	19.4142054262963	15.4775098724333	-7.22088543486883	20.5156523651386	16.3064447050297	-4.27194495073364	20.0293775039043	16.0388028656749
LDHB	-13.9675216535279	22.1477168348093	17.4423083875357	-2.7566014101583	19.6015762943842	15.2375587361822	-5.82892144168283	21.3052560819098	16.7869365170012
LDLR	-39.549327395846	21.7948849369713	17.5027786347306	-14.496794572249	21.1637185900155	16.4226518050131	-14.9038215083309	21.6772044791557	17.2995509432712
LEP	-15.4386616038601	22.3139648097181	17.7857117254884	-5.82243931491026	20.9473714901793	16.0151252536609	-16.6409835096148	22.1979924759954	17.5745797897807
LEPR	-102.811654464389	22.1646739674056	17.8206749688584	-22.40608615643	21.8343498798252	16.8713961669508	-149.910569067672	22.1828904001792	17.8409529100794
LGALS2	-18.6355645733741	21.9344473103673	17.2999624007133	-14.3311171246335	21.3325454130935	16.5129032467922	-21.9926895923835	21.6779480663717	17.2283874190201
LGALS3	-3.19055785244411	20.1026658117711	15.4601225149957	-7.44172503485249	21.2419620443717	16.5653438245764	-11.7270178680287	21.5065401888941	16.9309620902277
LGALS3BP	-18.2546742484745	22.0573681161196	17.4715798692415	-21.9612857990281	21.8921712475629	16.8299051372976	-35.2658705105139	21.9538910979645	17.5220817729224
LGALS4	-3.57326945015887	20.4537010249216	16.1740218394626	-2.36155651082365	18.5810959426525	14.9470133133304	-2.58170518725401	19.8307833999466	15.9949190990918
LGALS7	-32.4429399478765	22.2828692399369	17.5250851064163	-9.01481590299164	21.2532215105931	16.9246195441746	-29.770757656766	21.9255587728099	17.4674831413835
LGALS8	-4.6540713307924	20.7827820049337	16.3205708799136	-15.8412949333153	21.3430799511276	16.4003425641633	-7.83874867524628	20.9289643800954	16.3135161498922
LGALS9	-1.10226932179199	19.160542541394	13.7698993426749	-3.78623407617893	20.0011389324566	15.6075272813956	-1.67624194641957	19.5915385066981	15.0271220130382
LGMN	-14.791408910177	21.9176982609944	17.2250830886062	-25.2084900154638	21.5492586469701	16.9825743026012	-19.3035276542919	21.9114884681862	17.2584700899928
LIFR	-4.43160911469775	21.4872234076244	16.0764218078896	-9.28848907682262	21.7628232505526	16.4198399833045	-11.1307945328249	21.7589586500105	16.9555819422625
LILRB1	-35.1558471784018	21.798461767335	17.5602273681715	-26.5331073735401	21.6390807997454	16.6361016594891	-43.3768832665375	22.109432383661	17.4546973697902
LILRB2	-6.18653991142754	21.1315988067088	16.566978285949	-16.843935079728	21.2926035354593	17.0116544079805	-9.2544350071974	21.2300176994824	17.1084718773517
LIN7B	-15.2570569381507	20.9717466568514	17.1149712727441	-24.2720497265474	21.3262294678172	16.8880874654962	-17.9565913770518	21.1411511901399	17.1764497570752
LMAN2	-5.09217547560002	20.8527652887436	16.1799424271394	-2.84949469756847	19.5657513425911	14.745490690441	-4.41206267208626	20.6081713854032	15.6189381112913
LMNB1	-15.2621972083518	21.361405218015	17.4295965664251	-2.63587268084488	19.9763158381628	14.9255547356755	-6.91341554386475	21.170952859845	16.7698923361036
LPO	-2.94544152833734	20.0620643429733	15.9266054813184	-14.2093268738266	21.1590929566795	16.6680120980453	-6.51087695845099	20.864156110479	16.5958463856878
LRIG3	-0.929672445125782	18.4879244741674	14.5811049545954	-1.78517427119226	19.3997414630208	14.4353136515044	-1.42198344526349	19.1462197566902	14.6363569065708
LRP1	-6.09550153443796	20.6175195257649	16.5732977198883	-5.34581125083201	21.1666844752461	16.1561147765417	-8.03485590183979	20.9238701262954	16.7432145230448
LRP1B	-15.6390317112291	21.3997237176372	16.862732825034	-75.53303334858	21.8706040238732	17.0635407945341	-32.9228312589776	21.7926326149765	17.2905500089364
LRP8	-16.5776015178382	21.1580493426912	17.1673997557024	-12.1147148012081	21.3216355195242	16.593252106882	-26.0879151849322	21.6489237453828	17.4484739582242
LRPAP1	-0.71122145516752	18.6086394183207	14.9646128947426	-2.55487466933959	18.9772453993312	15.5755810904186	-1.62509120812821	19.6442432699808	15.9267666709384
LRRK2	-5.46287515250695	21.7814623941101	15.9678719763134	-15.2080516635632	22.2525425331864	16.3943926621194	-9.4807007724124	22.3584660854963	16.5284544311555
LRRTM1	-24.0970235631215	21.2624450768195	17.3317243091832	-37.9090576239566	21.8149146112778	16.8984662765804	-34.2139348404059	21.8300997018864	17.2816744274626
LRRTM3	-5.55085608280368	20.1555642161416	16.4197494439315	-41.6432015285315	21.9936500989503	17.0983314909862	-16.3333490361528	21.2732644563704	17.1390817419012
LSAMP	-2.99692628728329	20.074659656889	15.9150938510332	-12.1902796675419	21.22968301498	16.5619868774039	-25.477056565513	21.6524105908771	17.2978270926754
LTA	-17.2820829990967	21.5280649242559	17.6635572168936	-5.42716703933847	20.1178380977896	15.9191521314836	-9.78739218606082	21.0548710740291	16.9974936955107
LTA.LTB	-3.74870324284554	20.3747963673161	16.4579754947441	-1.96762513719154	19.0237668534475	14.536417382025	-3.01627591768347	20.166976110255	15.9419653458235
LTA.LTB.1	-17.2170357178459	21.6434349566538	17.2113194221909	-5.74886806672134	21.3623796611629	16.056212485839	-12.315469710357	21.6434985826734	16.9864895856654
LTA4H	-1.71367190411998	19.1943211250564	16.0362581362308	-1.33221147560011	18.5822661494973	14.9823817705222	-2.58301824328659	19.2778068153874	15.9481489550936
LTBP4	0.387061068894442	13.5865356335969	11.0105073497549	-0.474722786911666	17.9201994519757	13.904908305925	0.00394349683674933	16.2239032207055	12.618216729701
LTBR	-14.8479126292866	21.4975843657032	17.3666538970441	-31.6283163419099	21.4867253256963	16.7798248085606	-21.6123356015515	21.5734765736754	17.4273699951634
LTF	-2.55631729531188	21.2177403892969	15.8346834329738	-6.96889950651748	20.8488847345361	15.6926702919905	-11.4649707088185	21.5365586008865	16.7276192533989
LUM	-0.304561780163838	16.3037281761783	12.8122178118399	-1.18076567208903	17.8637850819661	14.3147097739117	-0.453795658451668	17.6492593644239	13.8213820421691
LY86	-19.4668480210935	21.6944959159755	17.3037481222715	-41.7078860198842	21.8676468146078	17.1254615985742	-28.2305989087913	21.8246767169397	17.4068628756951
LY9	-7.60136970690661	20.756336330223	16.282708949095	-7.51529520157058	21.3586381574114	16.3831858354121	-8.87897709578878	21.3123076198384	16.5270618801045
LYN	-3.76946224038842	20.3248859532015	16.145971510265	-37.8619683625124	21.7839886658411	17.0633278773821	-7.97646489879297	21.6331318773658	17.1860980697731
LYN.1	-2.72592012430072	20.5078331414416	16.0810695168685	-12.6227687517135	21.2965700062074	16.4364724344255	-7.35430493914302	21.6100273863304	17.2193040865804
LYPD3	-26.5734892321304	21.7876651935889	17.3874993428494	-18.0516627128012	21.3822437218869	16.5079110842689	-32.2657886839822	21.738763217471	17.2560391657615
LYVE1	-3.73003847893763	21.9293783435672	16.7733439386919	-14.7421417636742	21.8252148680616	16.5292338015512	-10.0144889391632	21.7780796294642	17.1421981635441
LYZ	-3.59596614174423	21.0492755973586	16.2945863710207	-37.8505928349822	21.7933058051928	17.0143705194793	-15.1170913954031	21.5763276523668	17.1633460530173
MAP2K1	-7.23278697256556	20.6098983793479	16.7878159234494	-5.65350351435551	20.6755642454334	16.2427640174727	-7.45303515810647	20.8545924466325	16.9519042376375
MAP2K2	-0.752915477547142	18.2877270838486	14.4592003896138	-1.49557927977126	18.2965791979168	13.9355607004625	-0.872595131858	18.3016426731009	14.3462431027381
MAP2K3	-31.0229612957857	22.0670027415152	17.5035451934276	-3.66426066067064	21.3261667535574	15.9024562736236	-14.0826874828981	22.0422237427478	17.3354259161707
MAP2K4	-16.2482044296958	22.0269071363575	17.0898347379564	-13.674993382548	21.9635908484174	17.0066155694395	-19.8420414453911	22.1549970324368	17.3139300002925
MAP3K7.TAB1	-15.1279064940299	21.592862828557	17.1622566815538	-10.5817099721815	21.7165941324932	16.4060712267604	-34.1597000310026	21.9087777349994	17.540326699166
MAPK1	-6.0391727512084	21.4864698766609	16.3002141216571	-5.20076273929503	20.9875572670107	16.1877095295008	-5.11262766110362	21.5540139325526	16.7038171962222
MAPK11	-7.99283262305317	21.0682898486705	16.7596370969445	-59.954772298057	22.0278412071335	16.9594724001134	-18.6507380356251	21.9698729544775	17.0635739770549
MAPK12	-21.6184578691432	21.8361381520537	17.6326106134092	-12.8806913747716	21.3256213551115	16.4943093331809	-29.9447067971234	22.3215462857787	17.6204385147374
MAPK13	-3.53193657820619	21.1215985156634	16.7518084119383	-14.0151325781989	21.0913002934605	16.571392757422	-14.6150824277003	21.6068815518241	17.465092564704
MAPK14	-32.1189924351706	22.0280544141898	17.8773124238038	-6.54347714313878	21.4514621368433	16.5666130085096	-49.4872563636957	22.0010220619188	17.7210105611639
MAPK3	-7.04030924839274	21.6081873124333	16.9221175440707	-4.60583634439235	20.7426161470701	15.6153580659376	-5.63203420573248	21.8262292171183	16.8246460106077
MAPK8	-8.89886434446798	21.3069817986609	16.9918264065018	-7.65725597379929	21.5647054878134	16.6194066437925	-23.7246105291695	21.8337572781189	17.277467233978
MAPK9	-25.9797977731624	22.1030270998829	17.5060842380743	-25.0034271691933	21.3960854538661	17.1000022813701	-26.7478102895213	21.6556443910043	17.4140928407792
MAPKAPK2	-4.1380065007526	21.4157234371822	16.575033912656	-4.04240032861734	20.7392555745722	15.7104609487914	-5.5774686596863	21.2400560620654	16.7183820214916
MAPKAPK3	-10.8016949727737	21.4886477342574	17.0365767887802	-4.59348385987097	20.8290978681063	15.5385136948042	-7.69557291927868	21.5271687585101	16.8029185292047
MAPKAPK5	-29.075482478915	22.2227850042657	17.6667434045176	-24.8537948582408	21.9438631948648	16.9682759679828	-68.5103324715848	22.1774098734527	17.6635595346214
MAPT	-3.29232235755018	20.9375007441905	16.2392769658497	-7.17337716760791	20.04842251936	15.7426643511669	-5.35978260961422	20.4365809327212	16.2822745998694
MASP1	-3.89278674386384	21.0465003607939	15.8365505888475	-3.31323985575873	21.058628345962	15.6115039389802	-3.90506908585554	21.0861711451785	15.8274520653912
MATK	-3.45738052274362	20.3082644561029	15.9361365144674	-10.9041990650883	21.5468237297205	16.644757780187	-6.46520956816952	21.2076591043902	16.7932677654357
MATN2	-1.20662450417618	18.0641740702669	14.5566641063232	-8.89059293484594	21.9418256889754	16.6661739329111	-3.64693517924063	20.5870134786578	15.9806444119089
MATN3	-7.36932062057465	21.0301240898161	16.802511890193	-7.74204977168731	20.7359898322823	16.2877590088187	-9.49425614665123	21.0055060659593	16.8925399159033
MB	-9.94944753690673	21.7723215058076	17.3031388901892	-4.62637462823978	20.3436356409338	15.7463863284927	-6.87304074098782	21.3684604645068	16.706909019198
MBD4	-2.84327405806391	21.2290878907716	16.7234321174792	-3.3253533870972	19.6447025162015	15.799329212556	-4.97391482311778	20.4278919579999	16.4866643671096
MBL2	-44.9483303670895	22.0558605021488	17.7582621255487	-12.3446742594535	21.3458562556889	16.5969607273989	-19.2886751501384	21.8357508617347	17.3787508483586
MCL1	-1.61447689667968	18.3535786780117	14.7322033145978	-4.52916584755818	19.9809371167457	15.2228232952125	-2.14044971294162	19.1333583255184	14.9495799017643
